idEntrada;usuarioOnline;statusSaida;paginaSaida;avaliacao.r;dataHoraEntrada;dataHoraSaida;dataHoraErro;tempoAcesso;codigo;erro
350;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;218;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
835;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;217;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
634;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;277;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
760;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;216;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
475;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;214;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
934;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;213;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
99;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;212;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
687;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;211;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
1000;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;210;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
949;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;207;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
718;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;206;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
460;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;205;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
39;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;203;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
581;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;202;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
83;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;196;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
158;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;195;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
490;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;194;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
426;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;186;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
170;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;284;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
530;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;173;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
395;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;171;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
970;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;170;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
826;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;169;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
802;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;161;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
9;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;158;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
680;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;157;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
703;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;157;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
587;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;286;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
896;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;156;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
227;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;155;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
425;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;154;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
24;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;153;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
333;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;153;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
986;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;148;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
394;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;140;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
864;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;136;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
368;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;127;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
129;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;125;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
882;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;123;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
699;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;290;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
23;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;117;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
628;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;112;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
200;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;98;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
912;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;98;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
332;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;97;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
179;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;292;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
547;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;96;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
441;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;91;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
8;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;88;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
629;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;73;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
144;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;58;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
702;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;55;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
812;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;52;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
143;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;51;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
113;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;46;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
651;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;7;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
788;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;5;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
392;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;NA;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
972;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;NA;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
747;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:06;563;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
842;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:06;562;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
360;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;549;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
866;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;546;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
427;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;528;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
265;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;515;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
630;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;490;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
70;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;486;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
310;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;485;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
663;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;476;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
16;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;454;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
468;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;447;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
6;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;446;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
477;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;445;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
904;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;437;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
526;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;306;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
255;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;432;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
751;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;425;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
334;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;422;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
243;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;420;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
396;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:04;420;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
564;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;418;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
715;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;413;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
492;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;408;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
483;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;399;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
197;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;312;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
202;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;397;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
527;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;388;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
884;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;387;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
322;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;386;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
537;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;380;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
341;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;315;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
136;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;376;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
438;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;370;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
601;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;369;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
723;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;317;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
615;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;369;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
941;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;366;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
76;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;363;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
503;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;363;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
91;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;359;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
742;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;359;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
682;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;358;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
342;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;355;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
626;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;353;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
991;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;321;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
448;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;346;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
369;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;343;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
365;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;338;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
877;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:00;336;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
151;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;335;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
543;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;325;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
824;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;335;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
833;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;335;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
961;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;334;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
437;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:03;326;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
408;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;331;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
649;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;329;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
710;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;330;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
224;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;325;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
141;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;324;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
36;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;323;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
800;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;318;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
548;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;317;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
762;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;314;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
531;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;313;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
589;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;310;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
568;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;310;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
605;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;335;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
851;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;307;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
658;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;305;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
736;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;303;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
115;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;302;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
375;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;301;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
250;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;298;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
442;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;295;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
773;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;295;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
35;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;339;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
387;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;295;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
895;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;295;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
